X1,Y1,X2,Y2
873.4864912280702,254.7519719626168,825.0303508771931,154.63853846153847
863.7952631578949,264.9998037383177,834.7215789473685,165.18198076923076
858.9496491228072,275.2476355140187,844.4128070175439,180.99714423076924
854.1040350877194,280.37155140186917,839.5671929824562,191.54058653846153
849.2584210526317,290.61938317757006,839.5671929824562,212.62747115384616
839.5671929824562,300.86721495327106,839.5671929824562,233.71435576923076
834.7215789473685,305.9911308411215,839.5671929824562,238.98607692307692
829.8759649122808,311.11504672897195,829.8759649122808,265.34468269230774
820.1847368421054,321.3628785046729,849.2584210526317,281.15984615384616
815.3391228070176,321.3628785046729,858.9496491228072,291.7032884615385
810.4935087719299,331.61071028037384,863.7952631578949,307.5184519230769
805.6478947368421,336.7346261682243,873.4864912280702,318.0618942307692
805.6478947368421,341.8585420560748,878.3321052631579,328.60533653846153
800.8022807017544,346.9824579439252,883.1777192982456,333.8770576923077
800.8022807017544,346.9824579439252,888.0233333333334,339.14877884615385
795.9566666666667,357.23028971962617,892.8689473684211,349.69222115384616
795.9566666666667,357.23028971962617,897.7145614035088,360.2356634615385
791.111052631579,362.3542056074766,897.7145614035088,365.5073846153846
791.111052631579,367.47812149532706,902.5601754385966,370.7791057692308
902.5601754385966,372.60203738317756,786.2654385964913,381.32254807692306
781.4198245614036,377.725953271028,902.5601754385966,381.32254807692306
907.4057894736843,382.8498691588785,781.4198245614036,386.5942692307692
907.4057894736843,382.8498691588785,781.4198245614036,391.86599038461543
921.9426315789474,408.46944859813084,776.5742105263158,397.13771153846153
921.9426315789474,413.5933644859813,776.5742105263158,397.13771153846153
902.5601754385966,423.8411962616822,771.7285964912281,402.4094326923077
883.1777192982456,428.9651121495327,771.7285964912281,402.4094326923077
888.0233333333334,428.9651121495327,771.7285964912281,407.68115384615385
873.4864912280702,434.0890280373832,766.8829824561404,412.952875
854.1040350877194,439.2129439252336,766.8829824561404,412.952875
858.9496491228072,439.2129439252336,762.0373684210526,418.22459615384616
839.5671929824562,444.3368598130841,762.0373684210526,418.22459615384616
839.5671929824562,444.3368598130841,762.0373684210526,418.22459615384616
825.0303508771931,449.46077570093456,762.0373684210526,423.4963173076923
829.8759649122808,449.46077570093456,757.1917543859649,428.7680384615385
810.4935087719299,454.58469158878506,757.1917543859649,428.7680384615385
800.8022807017544,454.58469158878506,766.8829824561404,428.7680384615385
762.0373684210526,439.2129439252336,713.5812280701755,444.58320192307696
752.3461403508772,444.3368598130841,708.7356140350878,434.0397596153846
786.2654385964913,480.2042710280374,703.8900000000001,428.7680384615385
771.7285964912281,490.4521028037383,694.1987719298246,428.7680384615385
762.0373684210526,495.5760186915888,694.1987719298246,428.7680384615385
752.3461403508772,500.69993457943923,708.7356140350878,428.7680384615385
728.1180701754387,505.82385046728973,699.0443859649123,428.7680384615385
713.5812280701755,510.9477663551402,699.0443859649123,428.7680384615385
713.5812280701755,510.9477663551402,699.0443859649123,423.4963173076923
718.4268421052632,510.9477663551402,689.3531578947368,418.22459615384616
699.0443859649123,516.0716822429906,684.5075438596491,412.952875
703.8900000000001,516.0716822429906,674.8163157894737,407.68115384615385
679.6619298245614,521.1955981308411,674.8163157894737,407.68115384615385
689.3531578947368,521.1955981308411,674.8163157894737,407.68115384615385
645.7426315789473,516.0716822429906,665.1250877192983,402.4094326923077
640.8970175438596,500.69993457943923,660.2794736842105,402.4094326923077
626.3601754385966,485.32818691588784,660.2794736842105,402.4094326923077
611.8233333333334,475.0803551401869,650.5882456140351,397.13771153846153
602.1321052631579,464.83252336448595,655.4338596491228,391.86599038461543
587.5952631578948,449.46077570093456,655.4338596491228,391.86599038461543
616.6689473684211,423.8411962616822,665.1250877192983,386.5942692307692
577.9040350877193,434.0890280373832,665.1250877192983,391.86599038461543
573.0584210526316,434.0890280373832,660.2794736842105,397.13771153846153
568.2128070175439,434.0890280373832,655.4338596491228,402.4094326923077
602.1321052631579,418.7172803738318,548.830350877193,397.13771153846153
597.2864912280702,408.46944859813084,539.1391228070175,381.32254807692306
602.1321052631579,403.34553271028034,529.4478947368422,360.2356634615385
597.2864912280702,408.46944859813084,519.7566666666667,344.4205
592.4408771929825,403.34553271028034,510.0654385964912,333.8770576923077
587.5952631578948,387.97378504672895,505.2198245614035,323.3336153846154
582.749649122807,377.725953271028,500.3742105263158,312.7901730769231
582.749649122807,377.725953271028,490.68298245614034,307.5184519230769
582.749649122807,372.60203738317756,495.5285964912281,302.2467307692308
573.0584210526316,357.23028971962617,480.9917543859649,307.5184519230769
573.0584210526316,357.23028971962617,461.609298245614,312.7901730769231
573.0584210526316,357.23028971962617,461.609298245614,307.5184519230769
568.2128070175439,357.23028971962617,461.609298245614,302.2467307692308
563.3671929824561,341.8585420560748,451.9180701754386,318.0618942307692
558.5215789473684,341.8585420560748,451.9180701754386,328.60533653846153
558.5215789473684,341.8585420560748,447.0724561403509,344.4205
447.0724561403509,352.10637383177567,553.6759649122807,339.14877884615385
447.0724561403509,362.3542056074766,553.6759649122807,328.60533653846153
447.0724561403509,372.60203738317756,539.1391228070175,323.3336153846154
442.22684210526313,387.97378504672895,543.9847368421052,323.3336153846154
447.0724561403509,408.46944859813084,534.2935087719299,328.60533653846153
447.0724561403509,418.7172803738318,524.6022807017544,333.8770576923077
451.9180701754386,434.0890280373832,510.0654385964912,339.14877884615385
451.9180701754386,444.3368598130841,514.911052631579,339.14877884615385
451.9180701754386,454.58469158878506,510.0654385964912,339.14877884615385
451.9180701754386,469.95643925233645,485.83736842105264,344.4205
456.7636842105263,480.2042710280374,480.9917543859649,349.69222115384616
456.7636842105263,490.4521028037383,480.9917543859649,360.2356634615385
461.609298245614,495.5760186915888,476.1461403508772,376.05082692307695
466.45491228070176,495.5760186915888,471.30052631578945,386.5942692307692
447.0724561403509,521.1955981308411,466.45491228070176,397.13771153846153
447.0724561403509,505.82385046728973,466.45491228070176,402.4094326923077
447.0724561403509,505.82385046728973,466.45491228070176,407.68115384615385
447.0724561403509,500.69993457943923,466.45491228070176,402.4094326923077
447.0724561403509,490.4521028037383,466.45491228070176,402.4094326923077
447.0724561403509,480.2042710280374,466.45491228070176,402.4094326923077
432.5356140350877,475.0803551401869,461.609298245614,423.4963173076923
432.5356140350877,475.0803551401869,461.609298245614,423.4963173076923
432.5356140350877,464.83252336448595,461.609298245614,428.7680384615385
432.5356140350877,459.7086074766355,461.609298245614,428.7680384615385
432.5356140350877,464.83252336448595,451.9180701754386,439.3114807692308
447.0724561403509,469.95643925233645,456.7636842105263,423.4963173076923
456.7636842105263,475.0803551401869,456.7636842105263,412.952875
451.9180701754386,485.32818691588784,461.609298245614,397.13771153846153
451.9180701754386,490.4521028037383,461.609298245614,391.86599038461543
451.9180701754386,495.5760186915888,461.609298245614,397.13771153846153
451.9180701754386,500.69993457943923,461.609298245614,397.13771153846153
451.9180701754386,505.82385046728973,461.609298245614,370.7791057692308
451.9180701754386,505.82385046728973,461.609298245614,376.05082692307695
456.7636842105263,510.9477663551402,461.609298245614,370.7791057692308
456.7636842105263,521.1955981308411,461.609298245614,360.2356634615385
451.9180701754386,526.3195140186915,466.45491228070176,344.4205
447.0724561403509,531.4434299065421,466.45491228070176,349.69222115384616
442.22684210526313,551.939093457944,466.45491228070176,344.4205
480.9917543859649,536.5673457943925,466.45491228070176,333.8770576923077
480.9917543859649,541.6912616822431,466.45491228070176,328.60533653846153
480.9917543859649,531.4434299065421,466.45491228070176,318.0618942307692
485.83736842105264,521.1955981308411,466.45491228070176,312.7901730769231
490.68298245614034,510.9477663551402,466.45491228070176,302.2467307692308
490.68298245614034,510.9477663551402,466.45491228070176,296.9750096153846
500.3742105263158,495.5760186915888,466.45491228070176,291.7032884615385
500.3742105263158,495.5760186915888,471.30052631578945,286.43156730769226
505.2198245614035,485.32818691588784,471.30052631578945,281.15984615384616
510.0654385964912,469.95643925233645,471.30052631578945,281.15984615384616
510.0654385964912,469.95643925233645,471.30052631578945,281.15984615384616
514.911052631579,459.7086074766355,471.30052631578945,275.888125
519.7566666666667,449.46077570093456,471.30052631578945,275.888125
519.7566666666667,449.46077570093456,471.30052631578945,270.61640384615384
519.7566666666667,444.3368598130841,471.30052631578945,260.0729615384615
529.4478947368422,428.9651121495327,461.609298245614,249.52951923076924
529.4478947368422,428.9651121495327,442.22684210526313,254.8012403846154
529.4478947368422,418.7172803738318,451.9180701754386,254.8012403846154
529.4478947368422,418.7172803738318,451.9180701754386,249.52951923076924
534.2935087719299,403.34553271028034,447.0724561403509,249.52951923076924
534.2935087719299,403.34553271028034,451.9180701754386,249.52951923076924
539.1391228070175,398.2216168224299,451.9180701754386,244.25779807692308
539.1391228070175,387.97378504672895,447.0724561403509,223.17091346153848
529.4478947368422,372.60203738317756,447.0724561403509,217.8991923076923
529.4478947368422,372.60203738317756,442.22684210526313,196.81230769230768
524.6022807017544,362.3542056074766,437.38122807017544,175.72542307692308
524.6022807017544,362.3542056074766,447.0724561403509,149.36681730769232
519.7566666666667,357.23028971962617,451.9180701754386,133.55165384615384
514.911052631579,352.10637383177567,456.7636842105263,112.46476923076924
505.2198245614035,346.9824579439252,456.7636842105263,96.64960576923076
500.3742105263158,341.8585420560748,456.7636842105263,96.64960576923076
495.5285964912281,326.4867943925234,461.609298245614,75.56272115384616
495.5285964912281,326.4867943925234,461.609298245614,70.291
490.68298245614034,321.3628785046729,456.7636842105263,70.291
490.68298245614034,316.2389626168224,451.9180701754386,70.291
490.68298245614034,305.9911308411215,490.68298245614034,70.291
485.83736842105264,275.2476355140187,485.83736842105264,70.291
485.83736842105264,270.1237196261682,490.68298245614034,70.291
485.83736842105264,259.8758878504673,505.2198245614035,70.291
480.9917543859649,254.7519719626168,514.911052631579,75.56272115384616
480.9917543859649,244.5041401869159,524.6022807017544,75.56272115384616
476.1461403508772,239.38022429906542,534.2935087719299,80.8344423076923
476.1461403508772,224.008476635514,543.9847368421052,80.8344423076923
471.30052631578945,208.6367289719626,553.6759649122807,80.8344423076923
471.30052631578945,198.3888971962617,577.9040350877193,80.8344423076923
466.45491228070176,183.01714953271028,568.2128070175439,86.10616346153846
466.45491228070176,172.76931775700933,577.9040350877193,86.10616346153846
471.30052631578945,162.5214859813084,582.749649122807,86.10616346153846
480.9917543859649,152.27365420560747,592.4408771929825,86.10616346153846
485.83736842105264,147.149738317757,597.2864912280702,86.10616346153846
485.83736842105264,147.149738317757,606.9777192982457,86.10616346153846
490.68298245614034,142.02582242990655,611.8233333333334,86.10616346153846
500.3742105263158,131.7779906542056,616.6689473684211,86.10616346153846
500.3742105263158,131.7779906542056,621.5145614035088,86.10616346153846
514.911052631579,116.40624299065419,626.3601754385966,86.10616346153846
519.7566666666667,111.28232710280373,636.051403508772,86.10616346153846
519.7566666666667,106.15841121495328,640.8970175438596,86.10616346153846
519.7566666666667,101.0344953271028,660.2794736842105,80.8344423076923
524.6022807017544,95.91057943925233,650.5882456140351,75.56272115384616
529.4478947368422,80.53883177570093,665.1250877192983,75.56272115384616
674.8163157894737,85.6627476635514,529.4478947368422,75.56272115384616
679.6619298245614,95.91057943925233,529.4478947368422,75.56272115384616
684.5075438596491,106.15841121495328,529.4478947368422,70.291
694.1987719298246,111.28232710280373,524.6022807017544,70.291
699.0443859649123,121.53015887850466,524.6022807017544,70.291
703.8900000000001,126.65407476635514,553.6759649122807,70.291
708.7356140350878,136.90190654205605,553.6759649122807,70.291
713.5812280701755,142.02582242990655,558.5215789473684,70.291
723.2724561403509,147.149738317757,558.5215789473684,70.291
732.9636842105264,157.39757009345794,558.5215789473684,70.291
737.8092982456141,172.76931775700933,563.3671929824561,70.291
737.8092982456141,188.14106542056075,568.2128070175439,70.291
742.6549122807019,203.51281308411214,573.0584210526316,70.291
747.5005263157896,213.76064485981308,577.9040350877193,70.291
747.5005263157896,229.13239252336447,577.9040350877193,70.291
752.3461403508772,239.38022429906542,592.4408771929825,70.291
752.3461403508772,249.62805607476633,597.2864912280702,70.291
752.3461403508772,264.9998037383177,602.1321052631579,70.291
752.3461403508772,275.2476355140187,611.8233333333334,75.56272115384616
752.3461403508772,285.4954672897196,621.5145614035088,80.8344423076923
752.3461403508772,295.74329906542056,626.3601754385966,86.10616346153846
752.3461403508772,305.9911308411215,636.051403508772,91.37788461538462
757.1917543859649,316.2389626168224,640.8970175438596,96.64960576923076
757.1917543859649,321.3628785046729,645.7426315789473,107.19304807692308
757.1917543859649,331.61071028037384,655.4338596491228,112.46476923076924
757.1917543859649,336.7346261682243,669.970701754386,112.46476923076924
757.1917543859649,346.9824579439252,684.5075438596491,117.73649038461538
762.0373684210526,352.10637383177567,694.1987719298246,133.55165384615384
762.0373684210526,362.3542056074766,699.0443859649123,144.09509615384616
762.0373684210526,367.47812149532706,708.7356140350878,159.91025961538463
762.0373684210526,372.60203738317756,718.4268421052632,170.45370192307692
762.0373684210526,377.725953271028,723.2724561403509,180.99714423076924
766.8829824561404,387.97378504672895,728.1180701754387,191.54058653846153
766.8829824561404,387.97378504672895,737.8092982456141,196.81230769230768
776.5742105263158,408.46944859813084,742.6549122807019,207.35575
781.4198245614036,423.8411962616822,747.5005263157896,217.8991923076923
732.9636842105264,428.9651121495327,752.3461403508772,228.4426346153846
718.4268421052632,428.9651121495327,757.1917543859649,233.71435576923076
703.8900000000001,428.9651121495327,762.0373684210526,244.25779807692308
703.8900000000001,428.9651121495327,766.8829824561404,249.52951923076924
694.1987719298246,428.9651121495327,766.8829824561404,260.0729615384615
674.8163157894737,428.9651121495327,771.7285964912281,265.34468269230774
669.970701754386,428.9651121495327,776.5742105263158,270.61640384615384
660.2794736842105,428.9651121495327,781.4198245614036,281.15984615384616
640.8970175438596,428.9651121495327,781.4198245614036,286.43156730769226
636.051403508772,428.9651121495327,786.2654385964913,291.7032884615385
621.5145614035088,403.34553271028034,786.2654385964913,296.9750096153846
616.6689473684211,393.0977009345794,791.111052631579,302.2467307692308
606.9777192982457,372.60203738317756,795.9566666666667,302.2467307692308
597.2864912280702,362.3542056074766,805.6478947368421,312.7901730769231
587.5952631578948,336.7346261682243,815.3391228070176,323.3336153846154
815.3391228070176,326.4867943925234,573.0584210526316,333.8770576923077
810.4935087719299,331.61071028037384,573.0584210526316,323.3336153846154
800.8022807017544,341.8585420560748,558.5215789473684,302.2467307692308
791.111052631579,346.9824579439252,553.6759649122807,296.9750096153846
791.111052631579,346.9824579439252,548.830350877193,286.43156730769226
786.2654385964913,352.10637383177567,543.9847368421052,270.61640384615384
781.4198245614036,357.23028971962617,534.2935087719299,260.0729615384615
776.5742105263158,362.3542056074766,529.4478947368422,249.52951923076924
771.7285964912281,367.47812149532706,519.7566666666667,244.25779807692308
766.8829824561404,372.60203738317756,510.0654385964912,238.98607692307692
762.0373684210526,377.725953271028,514.911052631579,238.98607692307692
757.1917543859649,382.8498691588785,495.5285964912281,244.25779807692308
757.1917543859649,382.8498691588785,480.9917543859649,244.25779807692308
752.3461403508772,387.97378504672895,461.609298245614,249.52951923076924
747.5005263157896,393.0977009345794,461.609298245614,249.52951923076924
752.3461403508772,398.2216168224299,461.609298245614,249.52951923076924
708.7356140350878,403.34553271028034,456.7636842105263,249.52951923076924
708.7356140350878,403.34553271028034,456.7636842105263,249.52951923076924
708.7356140350878,403.34553271028034,456.7636842105263,249.52951923076924
703.8900000000001,403.34553271028034,451.9180701754386,244.25779807692308
689.3531578947368,393.0977009345794,447.0724561403509,244.25779807692308
684.5075438596491,387.97378504672895,451.9180701754386,249.52951923076924
669.970701754386,382.8498691588785,447.0724561403509,238.98607692307692
674.8163157894737,387.97378504672895,447.0724561403509,217.8991923076923
665.1250877192983,382.8498691588785,447.0724561403509,217.8991923076923
660.2794736842105,382.8498691588785,442.22684210526313,202.08402884615384
650.5882456140351,372.60203738317756,442.22684210526313,191.54058653846153
645.7426315789473,372.60203738317756,447.0724561403509,159.91025961538463
636.051403508772,367.47812149532706,447.0724561403509,149.36681730769232
626.3601754385966,367.47812149532706,447.0724561403509,123.00821153846154
626.3601754385966,362.3542056074766,447.0724561403509,117.73649038461538
616.6689473684211,357.23028971962617,456.7636842105263,86.10616346153846
616.6689473684211,357.23028971962617,461.609298245614,70.291
602.1321052631579,357.23028971962617,461.609298245614,70.291
602.1321052631579,357.23028971962617,466.45491228070176,70.291
592.4408771929825,352.10637383177567,471.30052631578945,70.291
587.5952631578948,346.9824579439252,471.30052631578945,70.291
582.749649122807,331.61071028037384,476.1461403508772,70.291
582.749649122807,326.4867943925234,476.1461403508772,70.291
577.9040350877193,326.4867943925234,476.1461403508772,70.291
573.0584210526316,311.11504672897195,476.1461403508772,70.291
573.0584210526316,295.74329906542056,490.68298245614034,70.291
558.5215789473684,285.4954672897196,500.3742105263158,70.291
558.5215789473684,280.37155140186917,500.3742105263158,70.291
558.5215789473684,264.9998037383177,548.830350877193,249.52951923076924
558.5215789473684,264.9998037383177,543.9847368421052,244.25779807692308
543.9847368421052,249.62805607476633,573.0584210526316,70.291
524.6022807017544,234.25630841121495,568.2128070175439,70.291
519.7566666666667,234.25630841121495,568.2128070175439,70.291
519.7566666666667,234.25630841121495,568.2128070175439,70.291
500.3742105263158,224.008476635514,568.2128070175439,70.291
495.5285964912281,218.88456074766353,573.0584210526316,70.291
480.9917543859649,208.6367289719626,573.0584210526316,75.56272115384616
471.30052631578945,203.51281308411214,577.9040350877193,80.8344423076923
466.45491228070176,193.26498130841122,577.9040350877193,86.10616346153846
456.7636842105263,183.01714953271028,582.749649122807,91.37788461538462
451.9180701754386,172.76931775700933,582.749649122807,96.64960576923076
451.9180701754386,162.5214859813084,587.5952631578948,101.92132692307692
447.0724561403509,157.39757009345794,592.4408771929825,107.19304807692308
456.7636842105263,152.27365420560747,592.4408771929825,107.19304807692308
456.7636842105263,152.27365420560747,597.2864912280702,112.46476923076924
480.9917543859649,147.149738317757,597.2864912280702,117.73649038461538
476.1461403508772,147.149738317757,602.1321052631579,117.73649038461538
476.1461403508772,147.149738317757,602.1321052631579,123.00821153846154
490.68298245614034,142.02582242990655,611.8233333333334,123.00821153846154
490.68298245614034,142.02582242990655,606.9777192982457,128.27993269230768
495.5285964912281,142.02582242990655,606.9777192982457,123.00821153846154
495.5285964912281,142.02582242990655,631.2057894736843,123.00821153846154
640.8970175438596,142.02582242990655,505.2198245614035,138.823375
631.2057894736843,157.39757009345794,510.0654385964912,138.823375
626.3601754385966,162.5214859813084,510.0654385964912,138.823375
616.6689473684211,177.8932336448598,514.911052631579,138.823375
611.8233333333334,183.01714953271028,524.6022807017544,133.55165384615384
606.9777192982457,188.14106542056075,524.6022807017544,133.55165384615384
602.1321052631579,198.3888971962617,534.2935087719299,128.27993269230768
597.2864912280702,203.51281308411214,534.2935087719299,128.27993269230768
592.4408771929825,208.6367289719626,534.2935087719299,128.27993269230768
587.5952631578948,213.76064485981308,543.9847368421052,123.00821153846154
577.9040350877193,224.008476635514,539.1391228070175,117.73649038461538
577.9040350877193,229.13239252336447,548.830350877193,112.46476923076924
573.0584210526316,234.25630841121495,553.6759649122807,117.73649038461538
568.2128070175439,239.38022429906542,558.5215789473684,123.00821153846154
563.3671929824561,244.5041401869159,563.3671929824561,128.27993269230768
558.5215789473684,249.62805607476633,563.3671929824561,138.823375
553.6759649122807,254.7519719626168,563.3671929824561,144.09509615384616
548.830350877193,259.8758878504673,563.3671929824561,149.36681730769232
553.6759649122807,254.7519719626168,563.3671929824561,154.63853846153847
500.3742105263158,270.1237196261682,563.3671929824561,159.91025961538463
500.3742105263158,264.9998037383177,563.3671929824561,165.18198076923076
476.1461403508772,259.8758878504673,568.2128070175439,170.45370192307692
471.30052631578945,254.7519719626168,568.2128070175439,175.72542307692308
447.0724561403509,244.5041401869159,568.2128070175439,180.99714423076924
447.0724561403509,244.5041401869159,573.0584210526316,186.26886538461537
447.0724561403509,224.008476635514,573.0584210526316,191.54058653846153
447.0724561403509,224.008476635514,573.0584210526316,196.81230769230768
447.0724561403509,208.6367289719626,573.0584210526316,202.08402884615384
573.0584210526316,203.51281308411214,447.0724561403509,207.35575
577.9040350877193,208.6367289719626,442.22684210526313,191.54058653846153
577.9040350877193,208.6367289719626,442.22684210526313,170.45370192307692
577.9040350877193,213.76064485981308,442.22684210526313,165.18198076923076
577.9040350877193,218.88456074766353,442.22684210526313,159.91025961538463
577.9040350877193,224.008476635514,442.22684210526313,154.63853846153847
577.9040350877193,229.13239252336447,442.22684210526313,154.63853846153847
577.9040350877193,229.13239252336447,451.9180701754386,128.27993269230768
577.9040350877193,234.25630841121495,456.7636842105263,117.73649038461538
577.9040350877193,234.25630841121495,461.609298245614,107.19304807692308
582.749649122807,239.38022429906542,466.45491228070176,91.37788461538462
592.4408771929825,239.38022429906542,466.45491228070176,91.37788461538462
597.2864912280702,259.8758878504673,476.1461403508772,75.56272115384616
597.2864912280702,264.9998037383177,480.9917543859649,70.291
573.0584210526316,270.1237196261682,480.9917543859649,70.291
563.3671929824561,275.2476355140187,485.83736842105264,70.291
558.5215789473684,275.2476355140187,485.83736842105264,70.291
558.5215789473684,275.2476355140187,485.83736842105264,70.291
558.5215789473684,275.2476355140187,495.5285964912281,70.291
514.911052631579,275.2476355140187,602.1321052631579,275.888125
539.1391228070175,275.2476355140187,510.0654385964912,281.15984615384616
534.2935087719299,275.2476355140187,505.2198245614035,281.15984615384616
529.4478947368422,275.2476355140187,485.83736842105264,70.291
529.4478947368422,275.2476355140187,485.83736842105264,70.291
519.7566666666667,275.2476355140187,447.0724561403509,70.291
510.0654385964912,270.1237196261682,447.0724561403509,70.291
510.0654385964912,254.7519719626168,451.9180701754386,70.291
505.2198245614035,249.62805607476633,451.9180701754386,70.291
505.2198245614035,254.7519719626168,456.7636842105263,70.291
500.3742105263158,249.62805607476633,456.7636842105263,70.291
500.3742105263158,249.62805607476633,456.7636842105263,70.291
500.3742105263158,239.38022429906542,442.22684210526313,80.8344423076923
500.3742105263158,234.25630841121495,442.22684210526313,96.64960576923076
500.3742105263158,229.13239252336447,447.0724561403509,107.19304807692308
500.3742105263158,218.88456074766353,447.0724561403509,117.73649038461538
500.3742105263158,213.76064485981308,447.0724561403509,128.27993269230768
495.5285964912281,213.76064485981308,447.0724561403509,133.55165384615384
495.5285964912281,203.51281308411214,447.0724561403509,144.09509615384616
490.68298245614034,198.3888971962617,451.9180701754386,133.55165384615384
485.83736842105264,188.14106542056075,451.9180701754386,138.823375
480.9917543859649,188.14106542056075,451.9180701754386,144.09509615384616
480.9917543859649,188.14106542056075,451.9180701754386,149.36681730769232
471.30052631578945,188.14106542056075,451.9180701754386,154.63853846153847
447.0724561403509,183.01714953271028,471.30052631578945,175.72542307692308
442.22684210526313,188.14106542056075,461.609298245614,175.72542307692308
442.22684210526313,188.14106542056075,461.609298245614,170.45370192307692
437.38122807017544,198.3888971962617,451.9180701754386,165.18198076923076
442.22684210526313,208.6367289719626,451.9180701754386,170.45370192307692
447.0724561403509,224.008476635514,451.9180701754386,154.63853846153847
447.0724561403509,234.25630841121495,456.7636842105263,138.823375
476.1461403508772,229.13239252336447,461.609298245614,133.55165384615384
485.83736842105264,218.88456074766353,466.45491228070176,133.55165384615384
485.83736842105264,213.76064485981308,466.45491228070176,133.55165384615384
485.83736842105264,218.88456074766353,461.609298245614,138.823375
485.83736842105264,213.76064485981308,466.45491228070176,133.55165384615384
485.83736842105264,213.76064485981308,466.45491228070176,128.27993269230768
495.5285964912281,203.51281308411214,466.45491228070176,128.27993269230768
495.5285964912281,203.51281308411214,466.45491228070176,128.27993269230768
500.3742105263158,193.26498130841122,476.1461403508772,117.73649038461538
495.5285964912281,198.3888971962617,476.1461403508772,117.73649038461538
505.2198245614035,188.14106542056075,476.1461403508772,117.73649038461538
505.2198245614035,183.01714953271028,476.1461403508772,112.46476923076924
510.0654385964912,177.8932336448598,480.9917543859649,107.19304807692308
510.0654385964912,177.8932336448598,485.83736842105264,101.92132692307692
510.0654385964912,177.8932336448598,485.83736842105264,101.92132692307692
514.911052631579,167.6454018691589,480.9917543859649,107.19304807692308
514.911052631579,167.6454018691589,490.68298245614034,96.64960576923076
510.0654385964912,172.76931775700933,495.5285964912281,91.37788461538462
519.7566666666667,157.39757009345794,495.5285964912281,91.37788461538462
519.7566666666667,152.27365420560747,495.5285964912281,91.37788461538462
524.6022807017544,142.02582242990655,505.2198245614035,86.10616346153846
529.4478947368422,136.90190654205605,500.3742105263158,91.37788461538462
539.1391228070175,126.65407476635514,510.0654385964912,80.8344423076923
539.1391228070175,126.65407476635514,510.0654385964912,80.8344423076923
529.4478947368422,131.7779906542056,519.7566666666667,70.291
524.6022807017544,142.02582242990655,529.4478947368422,70.291
558.5215789473684,111.28232710280373,514.911052631579,70.291
568.2128070175439,90.78666355140186,510.0654385964912,70.291
548.830350877193,75.41491588785047,543.9847368421052,70.291
548.830350877193,70.291,543.9847368421052,70.291
553.6759649122807,70.291,548.830350877193,70.291
558.5215789473684,70.291,553.6759649122807,70.291
563.3671929824561,70.291,558.5215789473684,70.291
568.2128070175439,70.291,563.3671929824561,70.291
582.749649122807,70.291,568.2128070175439,70.291
563.3671929824561,80.53883177570093,568.2128070175439,70.291
558.5215789473684,85.6627476635514,568.2128070175439,70.291
553.6759649122807,90.78666355140186,568.2128070175439,70.291
543.9847368421052,101.0344953271028,563.3671929824561,75.56272115384616
